5692,Different taxonomic composition was observed in between the control and amended soils after 90 days of incubation.
5693,Bacterial assemblages with distinct community structure colonized the PE microplastics.
5694,"Additionally, several taxa including plastic-degrading bacteria and pathogens were more abundant on microplastics."
5695,"Simultaneously, the predicted functional profiles showed that the pathways of amino acid metabolism and xenobiotics biodegradation and metabolism were higher on the microplastics."
5696,"These results indicated that microplastics in soil, compared with those in aquatic environments, can also act as a distinct microbial habitat, potentially altering the ecological functions of soil ecosystems.The continued increase in the global demand for oil, which reached 4,488 Mtoe in 2018, leads to large quantities of petroleum products entering the environment posing serious risks to natural ecosystems if left untreated."
5697,"In this study, we evaluated the impact of co-contamination with lead on the efficacy of two bioremediation processes, natural attenuation and biostimulation of Total Petroleum Hydrocarbons (TPH) as well as the associated toxicity and the changes in the microbial community in contaminated soils."
5698,"The biostimulated treatment resulted in 96% and 84% reduction in TPH concentration in a single and a co-contamination scenario, respectively, over 28 weeks of a mesocosm study."
5699,"This reduction was significantly more in comparison to natural attenuation in a single and a co-contamination scenario, which was 56% and 59% respectively."
5700,"In contrast, a significantly greater reduction in the associated toxicity of in soils undergoing natural attenuation was evident compared with soils undergoing biostimulation despite the lower TPH degradation when bioassays were applied."
5701,The earthworm toxicity test showed a decrease of 72% in the naturally attenuated toxicity versus only 62% in the biostimulated treatment of a single contamination scenario.
5702,"In a co-contamination scenario, toxicity decreased only 30% and 8% after natural attenuation and biostimulation treatments, respectively."
5703,16s rDNA sequence analysis was used to assess the impact of both the co-contamination and the bioremediation treatment.
5704,"NGS data revealed major bacterial domination by Nocardioides spp., which reached 40% in week 20 of the natural attenuation treatment."
5705,"In the biostimulated soil samples, more than 50% of the bacterial community was dominated by Alcanivorax spp."
5706,in week 12.
5707,The presence of Pb in the natural attenuation treatment resulted in an increased abundance of a few Pb-resistant genera such as Sphingopyxis spp.
5708,and Thermomonas spp in addition to Nocardioides spp.
5709,"In contrast, Pb co-contamination completely shifted the bacterial pattern in the stimulated treatment with Pseudomonas spp."
5710,comprising approximately 45% of the bacterial profile in week 12.
5711,This study confirms the effectiveness of biostimulation over natural attenuation in remediating TPH and TPH-Pb contaminated soils.
5712,"In addition, the presence of co-contaminants (e.g."
5713,"Pb) results in serious impacts on the efficacy of bioremediation of TPH in contaminated soils, which must be considered prior to designing any bioremediation strategy.The accumulation of high amounts of petroleum-derived plastics in the environment has raised ecological and health concerns."
5714,"The aim of this work was to study the biodegradative abilities of five bacterial strains, namely Pseudomonas chlororaphis, Pseudomonas citronellolis, Bacillus subtilis, Bacillus flexus and Chelatococcus daeguensis, towards polyethylene, polypropylene, polystyrene and polyvinyl chloride films under aerobic conditions."
5715,Preliminary screening resulted in the selection of P. citronellolis and B. flexus as potential PVC film degraders.
5716,Both strains were able to form a biofilm on the plastic film surface and to cause some modifications to the FTIR spectra of biomass-free PVC films.
5717,The two strains were then used to set up a PVC film biodegradation assay in 2-liter flasks.
5718,"After 45 days incubation, fragmentation of the film was observed, suggesting that PVC biodegradative activity took place."
5719,"Gel permeation chromatography analysis showed a reduction in average molecular weight of 10% for PVC incubated with P. citronellolis, with PVC polymer chains apparently attacked."
5720,"Based on these results, the P. citronellolis strain was selected for biodegradation assays of two waste PVC films, used either nonsterile or subjected to ethanol sterilization."
5721,Chemical analyses on the incubated films confirmed the biodegradation of waste PVC plastics as shown by a gravimetric weight loss of up to about 19% after 30 days incubation.
5722,"In summary, this work reports the biodegradation of PVC films by P. citronellolis and B. flexus."
5723,"Both strains were shown to act mainly against PVC additives, exhibiting a low biodegradation rate of PVC polymer.Organophosphorus compounds (OPs) are neurotoxic molecules developed as insecticides and chemical warfare nerve agents (CWNAs)."
5724,"They are covalent inhibitors of acetylcholinesterase (AChE), a key enzyme in central and peripheral nervous systems and are responsible for numerous poisonings worldwide."
5725,Many animal models have been studied over the years but finding a suitable in vivo model to account for both acute toxicity and long-term exposure remains a topical issue.
5726,"Recently, an emerging aquatic animal model harboring a mammalian-like cholinergic nervous system, the freshwater planarian from Platyhelminthes, has been used to investigate neurotoxicity and developmental disruption."
5727,"Given the tremendous toxicity of OPs, various bioremediation strategies have been considered over the years to counter their poisonous effects."
5728,"Among these, enzymes have been particularly highlighted as they can degrade OPs in a fast, non toxic and environmentally friendly manner."
5729,"In this article we investigated the biotechnological potential for decontaminating OPs of the previously reported variant SsoPox-\xce\xb1sD6 from the hyperstable enzyme SsoPox, isolated from the archaea Sulfolobus solfataricus."
5730,"The capacity to hydrolyze 4 new substrates (methyl-pirimiphos, quinalphos, triazophos and dibrom) was demonstrated and the degradation products generated by enzymatic hydrolysis were characterized."
5731,We further evaluated the capacity of SsoPox-\xce\xb1sD6 for in vivo protection of freshwater planarians Schmidtea mediterranea (Smed).
5732,The use of SsoPox-\xce\xb1sD6 drastically decreased mortality and enhanced mobility of planarians.
5733,"Then, an enzyme-based filtration device was developed by immobilizing intact Escherichia coli cells expressing SsoPox-\xce\xb1sD6 into alginate beads."
5734,The efficacy of the device was demonstrated using planarians as biosensors.The anaerobic degradation of petroleum is an important process in natural environments.
5735,"So far, few studies have considered the response of the microbial community to nanomaterials during this process."
5736,This study explored the potential effects of graphene oxide and biochar on the anaerobic degradation of petroleum hydrocarbons in long-term experiments.
5737,Cyclic voltammetry and electrochemical impedance spectroscopy indicated that the addition of carbon-based materials promoted the electrochemical activity of anaerobic cultures that degrade petroleum hydrocarbons.
5738,"The maximum degradation rates for benzene, toluene, ethylbenzene, and xylene (BTEXs) in the cultures incubated for 10 weeks with graphene oxide (0.02\xc2\xa0mg/L) and biochar (20\xc2\xa0mg/L) were 76.5% and 77.6%, respectively."
5739,"The maximum degradation rates of n-alkanes in the cultures incubated for 10 weeks with graphene oxide (2\xc2\xa0mg/L) and biochar (100\xc2\xa0mg/L) were 70.0% and 77.8%, respectively."
5740,The 16S rDNA copy numbers in the treatments with 0.02\xc2\xa0mg/L graphene oxide and 20\xc2\xa0mg/L biochar were significantly higher than others during the process (P < 0.05).
5741,"In the 2nd week, the maximum copy numbers of the masD and bamA genes in the treatments with biochar were 349 copies/mL (20\xc2\xa0mg/L) and 422 copies/mL (20\xc2\xa0mg/L), respectively, and in the treatments with graphene oxide were 289 copies/mL (0\xc2\xa0mg/L) and 366 copies/mL (0.02\xc2\xa0mg/L)."
5742,"The contents of carbon-based materials had slight effects on the microbial community structure, whereas the culture time had obvious effects."
5743,"Paracoccus denitrificans, Pseudomonas aeruginosa, and Hydrogenophaga caeni were the dominant microorganisms in the culture systems under all treatments.The bioremediation potential of an aquifer contaminated with tetrachloroethene (PCE) was assessed by combining hydrogeochemical data of the site, microcosm studies, metabolites concentrations, compound specific-stable carbon isotope analysis and the identification of selected reductive dechlorination biomarker genes."
5744,The characterization of the site through 10 monitoring wells evidenced that leaked PCE was transformed to TCE and cis-DCE via hydrogenolysis.
5745,Carbon isotopic mass balance of chlorinated ethenes pointed to two distinct sources of contamination and discarded relevant alternate degradation pathways in the aquifer.
5746,Application of specific-genus primers targeting Dehalococcoides mccartyi species and the vinyl chloride-to-ethene reductive dehalogenase vcrA indicated the presence of autochthonous bacteria capable of the complete dechlorination of PCE.
5747,"The observed cis-DCE stall was consistent with the aquifer geochemistry (positive redox potentials; presence of dissolved oxygen, nitrate, and sulphate; absence of ferrous iron), which was thermodynamically favourable to dechlorinate highly chlorinated ethenes but required lower redox potentials to evolve beyond cis-DCE to the innocuous end product ethene."
5748,"Accordingly, the addition of lactate or a mixture of ethanol plus methanol as electron donor sources in parallel field-derived anoxic microcosms accelerated dechlorination of PCE and passed cis-DCE up to ethene, unlike the controls (without amendments, representative of field natural attenuation)."
5749,Lactate fermentation produced acetate at near-stoichiometric amounts.
5750,The array of techniques used in this study provided complementary lines of evidence to suggest that enhanced anaerobic bioremediation using lactate as electron donor source is a feasible strategy to successfully decontaminate this site.Much fundamental research has already been performed to understand the mechanism of microbial rubber degradation.
5751,"Due to the increasing amount of rubber waste, biotechnical methods to degrade that particular waste are strongly needed."
5752,"The present study evaluates whether a microbial or an enzymatic process is more suitable for efficient biodegradation, due to less sensitivity towards rubber additives."
5753,Therefore we investigated the impact of 15 different frequently used rubber additives on cells of the potent rubber degrader Gordonia polyisoprenivorans VH2 and the enzyme Lcp1<sub>VH2</sub>.
5754,"For this, cells were grown on poly(cis-1,4-isoprene) in presence of these rubber additives."
5755,"Furthermore, the effect of those additives on the enzymatic cleavage of poly(cis-1,4-isoprene) by Lcp1<sub>VH2</sub> was determined by in vitro studies."
5756,"It was observed that additives, used to accelerate the vulcanization process, like N-cyclohexyl-2-benzothiazolesulfenamide and zinc-bis(N,N-dibenzyl-dithiocarbamate), are diminishing the growth of the microorganism depending on their concentration-higher toxicity with increasing concentration."
5757,"In contrast, sulfur prevents cell growth, but does not affect Lcp1<sub>VH2</sub>."
5758,Stearic acid and paraffin wax were found to be consumed by G. polyisoprenivorans VH2.
5759,"Plasticizers mainly prevent growth, but do not interfere with the enzyme activity."
5760,This study identified antioxidants as the most interfering group of additives for microbial and enzymatic rubber degradation.
5761,"It was found that the in vitro degradation by Lcp1<sub>VH2</sub> is much more resistant and less sensitive towards the investigated rubber additives, when compared to the in vivo approach."
5762,"Therefore, an enzymatic process might be a promising method to enhance rubber degradation.Biodegradation of 1,4-dioxane was examined in packed quartz and soil column flow-through systems."
5763,"The inhibitory effects of co-contaminants, specifically trichloroethene (TCE), 1,1-dichloroethene (1,1-DCE), and copper (Cu<sup>2+</sup>) ions, were investigated in the columns either with or without bioaugmentation with a 1,4-dioxane degrading bacterium Pseudonocardia dioxanivorans CB1190."
5764,"Results indicate that CB1190\xe2\x80\xafcells readily grew and colonized in the columns, leading to significant degradation of 1,4-dioxane under oxic conditions."
5765,"Degradation of 1,4-dioxane was also observed in the native soil (without bioaugmentation), which had been previously subjected to enhanced reductive dechlorination treatment for co-contaminants TCE and 1,1-DCE."
5766,"Bioaugmentation of the soil with CB1190 resulted in nearly complete degradation at influent concentrations of 3-10\xc2\xa0mg\xe2\x80\xafL<sup>-1</sup> 1,4-dioxane and a residence reaction time of 40-80\xe2\x80\xafh, but the presence of co-contaminants, 1,1-DCE and Cu<sup>2+</sup> ions (up to 10\xc2\xa0mg\xe2\x80\xafL<sup>-1</sup>), partially inhibited 1,4-dioxane degradation in the untreated and bioaugmented soil columns."
5767,"However, the inhibitory effects were much less severe in the column flow-through systems than those previously observed in planktonic cultures, which showed near complete inhibition at the same co-contaminant concentrations."
5768,"These observations demonstrate a low susceptibility of soil microbes to the toxicity of 1,1-DCE and Cu<sup>2+</sup> in packed soil flow-through systems, and thus have important implications for predicting biodegradation potential and developing sustainable, cost-effective technologies for in situ remediation of 1,4-dioxane contaminated soils and groundwater.Ciprofloxacin (CIP) is an antibiotic that is widely used to treat bacterial infections and is poorly biodegraded during wastewater treatment."
5769,"In this study, a CIP-degrading bacterial strain (GLC_01) was successfully retrieved from activated sludge by enrichment and isolation."
5770,The obtained bacterial strain shares over 99% nucleotide identity of the 16S rRNA gene with Bradyrhizobium spp.
5771,Results show that Bradyrhizobium sp.
5772,GLC_01 degraded CIP via cometabolism with another carbon substrate following a first-order kinetics degradation reaction.
5773,CIP degradation by Bradyrhizobium sp.
5774,GLC_01 increased when the concentration of the primary carbon source increased.
5775,The biodegradability of the primary carbon source also affected CIP degradation.
5776,The use of glucose and sodium acetate (i.e.
5777,"readily biodegradable), respectively, as a primary carbon source enhanced CIP biotransformation, compared to starch (i.e."
5778,relatively slowly biodegradable).
5779,CIP degradation decreased with the increase of the initial CIP concentration.
5780,Over 70% CIP biotransformation was achieved at 0.05\xe2\x80\xafmg\xe2\x80\xafL<sup>-1</sup> whereas CIP degradation decreased to 26% at 10\xe2\x80\xafmg\xe2\x80\xafL<sup>-1</sup>.
5781,"The phylogenetic identification and experimental verification of this CIP-degrading bacterium can lead to a bioengineering approach to manage antibiotics and possibly other persistent organic contaminants during wastewater treatment.Chlorinated benzenes are common groundwater contaminants in the United States, so demonstrating whether they undergo degradation in the subsurface is important in determining the best remedy for this contamination."
5782,The purpose of this work was to use a new data mining approach to investigate chlorinated benzene degradation pathways in the subsurface.
5783,Positive Matrix Factorization (PMF) was used to analyze long-term measurements of chlorinated benzene concentrations in groundwater at a contaminated site in New Jersey.
5784,A dataset containing 597 groundwater samples and 5 chlorinated benzenes and benzene collected from 144 wells over 20 years was investigated using PMF2 software.
5785,"Despite the heterogeneity of this dataset, PMF analysis revealed patterns indicative of microbial dechlorination in the groundwater and provided insight about where dechlorination is occurring, to what extent, and under which geochemical conditions."
5786,"PMF resolved a factor indicative of a source of 1,2,4-trichlorobenzene and 1,2-dichlorobenzene and two factors representing stages of dechlorination, one more advanced than the other."
5787,"The PMF results indicated that virtually all of the 1,2-dichlorobenzene at the site arises from its use onsite, not from the dechlorination of trichlorobenzenes."
5788,Factors were further interpreted using ancillary data such as geochemical indicators and field parameters also measured in the samples.
5789,Analysis suggested that the partial and advanced dechlorination signals occur under different subsurface physical conditions.
5790,The results provided field validation of the current understanding of anaerobic dechlorination of chlorinated benzenes in the subsurface developed from laboratory studies.
5791,"PMF is thereby shown to be a useful tool for investigating chlorinated benzene dechlorination.Although the use of Sulfluramid (N-ethyl perfluorooctane sulfonamide (N-EtFOSA)) has been restricted by the Stockholm Convention, it is still frequently detected in the environmental matrices and in use in some countries."
5792,Employing constructed wetlands as treatment systems requires understanding of the biodegradation process in the rhizosphere and the effect of contaminants on the microbes of wetlands.
5793,This study aimed to investigate the interactions between the microbial community and N-EtFOSA under aerobic and anaerobic conditions.
5794,Aerobic biotransformation of N-EtFOSA occurred with a half-life of 0.51 day and yielded 85.1\xe2\x80\xafmol% PFOS of after 91 days.
5795,Kinetic modelling revealed that cleavage of the SN was the rate-limiting degradation step.
5796,"Biotransformation was not observed under anaerobic and anoxic conditions, suggesting that N-EtFOSA is recalcitrant to biodegradation without dissolved oxygen."
5797,"Under aerobic condition, the presence of N-EtFOSA and its biotransformation products decreased the microbial richness and diversity and exerted selective pressure on the microbial community."
5798,"Enrichment of Methylocaldum was significant (49%) in the presence of N-EtFOSA compared to unexposed conditions (11%), suggesting that Methylocaldum is relatively tolerant to N-EtFOSA and potentially degrading N-EtFOSA."
5799,"Under anaerobic conditions, the microbial richness and diversity were not significantly altered by the presence of N-EtFOSA."
5800,Only Methanomethylovorans increased significantly in the spiked microcosm (30% vs. 20%).
5801,"These findings provide knowledge for comprehending the contribution of N-EtFOSA to other PFASs in various environmental conditions, information about microbial community changes in response to PFASs and robust microbial species which can degrade N-EtFOSA in the environment.Methamphetamine (METH) and ketamine (KET) are widely detected in surface waters and thus may pose threat to aquatic organisms."
5802,"However, their degradation in aquatic systems and the effects on bacterial community were unknown."
5803,The present study investigated the biodegradation process of METH and KET in river waters and sediments.
5804,"Three microcosms were examined over 40-days\' incubation under (i) aerobic and illumination conditions, (ii) anaerobic condition exposed to light, (iii) anaerobic-dark condition."
5805,Statistically significant biodegradation of METH and KET (1\xe2\x80\xafmg\xe2\x80\xafL<sup>-1</sup>) was observed in all treatments.
5806,The half-lives under the examined conditions indicate that the two drugs were refractory in aquatic environment.
5807,"Moreover, there were no pronounced absorption and photolysis observed in this work."
5808,"Illumina MiSeq sequencing analysis revealed that Methylophilaceae, Saprospiraceae, WCHB1-69, Desulfobulbaceae, Porphyromonadaceae, FamilyXI, Peptococcaceae, and Rhizobiaceae were the predominant candidatus families during KET and METH biodegradation, and the preponderance would impair other microorganisms\' prosperity since them were scarcely detected in the wild."
5809,"Meanwhile, canonical correlation analysis (CCA) indicates that METH as an environmental factor may affect bacterial community structure in field water samples.Iron oxides are reactive inorganic soil components that play an important role in the fate and transport of organic pollutants."
5810,"Here, hematite was selected to investigate its effect on the biodegradation of benzopyrene (BaP) by Paracoccus sp."
5811,strain HPD-2.
5812,"Approximately 60% of the total BaP was degraded in the absence of hematite after 7 days but only 30.8 and 20.8% of that was degraded after the addition of 10 and 20\xe2\x80\xafmg \xe2\x80\xafmL<sup>-1</sup> hematite, respectively, indicating that the addition of hematite could significantly inhibit the biodegradation of BaP (P\xe2\x80\xaf<\xe2\x80\xaf0.05)."
5813,The hematite also lowered bacterium activity by coating the cells and by generating reactive oxygen species that destroyed the cells.
5814,"Two-photon confocal laser scanning microscope images showed that the addition of hematite substantially decreased the amount of BaP combined with the bacterium, and this also enabled us to observe directly the migration and regression of BaP in the interaction between HPD-2 and hematite."
5815,Higher death ratio of HPD-2 might lower the BaP access to live cells because dead cells have a higher adsorption affinity for BaP than live cells.
5816,"These observations enhance our understanding of the mechanisms by which metal oxides, organic pollutants and degrading-bacteria interact during the biodegradation process.Polycyclic aromatic hydrocarbons (PAHs) belong to a diverse group of environmental pollutants distributed ubiquitously in the environment."
5817,The carcinogenic properties of PAHs are the main causes of harm to human health.
5818,"The green technology, biodegradation have become convenient options to address the environmental pollution."
5819,"In this study, we analyzed the biodegradation potential of naphthalene with secondary carbon supplements (SCSs) in carbon deficient media (CSM) by Pseudomonas putida strain KD9 isolated from oil refinerary waste."
5820,"The rigid-flexible molecular docking method revealed that the mutated naphthalene 1,2-dioxygenase had lower affinity for naphthalene than that found in wild type strain."
5821,"Moreover, analytical methods (HPLC, qRT-PCR) and soft agar chemotaxis suggest sucrose (0.5\xe2\x80\xafwt%) to be the best chemo-attractant and it unequivocally caused enhanced biodegradation of naphthalene (500\xe2\x80\xafmg\xe2\x80\xafL<sup>-1</sup>) in both biofilm-mediated and shake-flask biodegradation methods."
5822,"In addition, the morphological analysis detected from microscopy clearly showed KD9 to change its size and shape (rod to pointed) during biodegradation of naphthalene in CSM as sole source of carbon and energy."
5823,The forward versus side light scatter plot of the singlet cells obtained from flow cytometry suggests smaller cell size in CSM and lower florescence intensity of the total DNA content of cells.
5824,"This study concludes that sucrose may be used as potential bio-stimulation agent.Rhodococcus aetherivorans JCM 14343 can degrade 1,4-dioxane as a sole carbon and energy source."
5825,"This study aimed to characterize this 1,4-dioxane degradation ability further, and assess the potential use of the strain for 1,4-dioxane removal in industrial wastewater."
5826,"Strain JCM 14343 was able to degrade 1,4-dioxane inducibly, and its 1,4-dioxane degradation was also induced by tetrahydrofuran and 1,4-butanediol."
5827,"The demonstration that 1,4-butanediol not only induced but also enhanced 1,4-dioxane degradation was a novel finding of this study."
5828,"Although strain JCM 14343 appeared not to be an effective 1,4-dioxane degrader considering the maximum specific 1,4-dioxane degradation rate (0.0073\xc2\xa0mg-dioxane/mg-protein/h), half saturation concentration (59.2\xc2\xa0mg/L), and cell yield (0.031\xc2\xa0mg-protein/mg-1,4-dioxane), the strain could degrade over 1100\xc2\xa0mg/L of 1,4-dioxane and maintain its degradation activity at a wide range of temperature (5-40\xc2\xa0\xc2\xb0C) and pH (4-9) conditions."
5829,"This suggests the usefulness of strain JCM 14343 in 1,4-dioxane treatment under acidic and cold conditions."
5830,"In addition, 1,4-dioxane degradation experiments in the presence of ethylene glycol (EG) or other cyclic ethers revealed that 1,4-dioxane degradation by strain JCM 14343 was inhibited in the presence of other cyclic ethers, but not by EG, suggesting certain applicability of strain JCM 14343 for industrial wastewater treatment.The increasing usage of partially hydrolyzed polyacrylamide (HPAM) in oilfields as a flooding agent to enhance oil recovery at so large quantities is an ecological hazard to the subsurface ecosystem due to persistence and inertness."
5831,Biodegradation of HPAM is a potentially promising strategy for dealing with this problem among many other methods available.
5832,"To understand the responsible microorganisms and mechanism of HPAM biodegradation under anaerobic conditions, an enrichment culture from production waters of oil reservoirs were established with HPAM as the sole source of carbon and nitrogen incubated for over 328\xc2\xa0days, and analyzed using both molecular microbiology and chemical characterization methods."
5833,"Gel permeation chromatography, High-pressure liquid chromatography and Fourier-transformed infrared spectroscopy results indicated that, after 328\xc2\xa0days of anaerobic incubation, some of the amide groups on HPAM were removed and released as ammonia/ammonium and carboxylic groups, while the carbon backbone of HPAM was converted to smaller polymeric fragments, including oligomers and various fatty acids."
5834,"Based on these results, the biochemical process of anaerobic biodegradation of HPAM was proposed."
5835,"The phylogenetic analysis of 16S rRNA gene sequences retrieved from the enrichments showed that Proteobacteria and Planctomycetes were the dominant bacteria in the culture with HPAM as the source of carbon and nitrogen, respectively."
5836,"For archaea, Methanofollis was more abundant in the anaerobic enrichment."
5837,"These results are helpful for understanding the process of HPAM biodegradation and provide significant insights to the fate of HPAM in subsurface environment and for possible bioremediation.Bioelectroremediation is an efficient, sustainable, and environment-friendly remediation technology for the complexly contaminated sediments."
5838,"Although various recalcitrant pollutants could be degraded in the electrode district, the degradation efficiency was generally confined by the low total organic carbon (TOC) content in the sediment."
5839,How to enhance the electroactive degraders\' activity and efficiency remain poorly understood.
5840,Here we investigated the bioeletroremediation of a complexly contaminated river sediment with low TOC in a cylindric sediment microbial fuel cell stimulated by methanol.
5841,"After 200 days treatment, the degradation efficiencies of total petroleum hydrocarbons (TPH), polycyclic aromatic hydrocarbons (PAH), and cycloalkenes (CYE) in the electrode district with methanol stimulation were 1.45-4.38 times higher compared with those in the non-electrode district without methanol stimulation."
5842,"The overall electrode district communities were significantly positively correlated with the variables of the enhanced TPH, PAH, CYE and TOC degradation efficiencies (p\xe2\x80\xaf<\xe2\x80\xaf.01)."
5843,"The joint electrical and exogenous methanol stimulation selectively enriched electroactive degraders (Geobacter and Desulfobulbus) in the anode biofilms, and their proportion was markedly positively correlated with the characteristic and total pollutants degradation efficiencies (p\xe2\x80\xaf<\xe2\x80\xaf.001)."
5844,"This study offers a new insight into the response of key electroactive degraders to the joint stimulation process.Microorganism with simultaneous nitrification and denitrification ability plays a significant role in nitrogen removal process, especially in the eutrophic waters with excessive nitrogen loads."
5845,The nitrogen removal capacity of microorganism may suffer from low temperature or nitrite nitrogen source.
5846,"In this study, a hypothermia aerobic nitrite-denitrifying bacterium, Pseudomonas tolaasii strain Y-11, was selected to determine the simultaneous nitrification and denitrification ability with mixed nitrogen source at 15\xc2\xa0\xc2\xb0C."
5847,The sole nitrogen removal efficiencies of strain Y-11 in simulated wastewater were obtained.
5848,"After 24\xc2\xa0h of incubation at 15\xc2\xa0\xc2\xb0C, the ammonium nitrogen fell below the detection limit from an initial value of 10.99\xc2\xa0mg/L."
5849,Approximately 88.0\xc2\xa0\xc2\xb1\xc2\xa00.33% of nitrate nitrogen was removed with the initial concentration of 11.78\xc2\xa0mg/L and the nitrite nitrogen was not detected with the initial concentration of 10.75\xc2\xa0mg/L after 48\xc2\xa0h of incubation at 15\xc2\xa0\xc2\xb0C.
5850,"Additionally, the simultaneous nitrification and denitrification nitrogen removal ability of P. tolaasii strain Y-11 was evaluated using low concentration of mixed NH<sub>4</sub><sup>+</sup>-N and NO<sub>3</sub><sup>-</sup>-N/NO<sub>2</sub><sup>-</sup>-N (about 5\xc2\xa0mg/L-N each) and high concentration of mixed NH<sub>4</sub><sup>+</sup>-N and NO<sub>3</sub><sup>-</sup>-N/NO<sub>2</sub><sup>-</sup>-N (about 100\xc2\xa0mg/L-N each)."
5851,There was no nitrite nitrogen accumulation at the time of evaluation.
5852,"The results demonstrated that P. tolaasii strain Y-11 had higher simultaneous nitrification and denitrification capacity with low concentration of mixed inorganic nitrogen sources and may be applied in low temperature wastewater treatment.1,4-Dioxane (dioxane), a probable human carcinogen, often exists in industrial wastewater and domestic sewage."
5853,"In this study, we applied 16S rRNA and metatranscriptomic methods to analyze the dioxane biodegradation mechanism by activated sludge."
5854,Tetrahydrofuran (THF) was added as an essential co-metabolite to promote the degradation of dioxane.
5855,We found the dioxane removal ratio increased with increasing THF concentrations.
5856,"When the THF concentration increased from 60.0 to 200.0 mg/L, the dioxane degradation rate was stable."
5857,Three additions of \xe2\x88\xbc60.0 mg/L THF resulted in better dioxane degradation than one addition of 200 mg/L THF.
5858,Ammonia-oxidizing and denitrifying bacteria with methane monooxygenases (MOs) and ammonia MOs played the most important roles during the degradation of dioxane.
5859,Kyoto Encyclopedia of Genes and Genomes metabolic pathway and functional genes analyses showed that the activated sludge system was complex and stable when dioxane was added.
5860,"In future studies, primers should be designed to identify specific bacteria and functional MO genes, which would help reveal the function of various bacteria and their MOs during dioxane degradation.The discharge of dye-contaminated wastewater into natural waterways presents a substantial risk to human and environmental health, therefore necessitating the treatment and removal of toxic dyes from colored wastewaters before their release into the ecosystem."
5861,The aim of this study was to isolate and characterize bacterial strains capable of decolorizing and/or degrading azo dyes commonly applied in textile production (monoazo dye Reactive Orange 16 and diazo dye Reactive Green 19) from activated sludge systems used in the treatment of (textile) wastewater.
5862,Following a prescreening of 125 isolates for their decolorization potential five strains were retained for further evaluation of decolorization rate and effects of physicochemical parameters using a microtiter plate method.
5863,"Of those five strains, one strain belonging to the genus Acinetobacter (ST16.16/164) and another belonging to Klebsiella (ST16.16/034) outperformed the other tested strains."
5864,Both strains exhibited strong decolorization ability (>80%) within a wide temperature range (20\xc2\xa0\xc2\xb0C-40\xc2\xa0\xc2\xb0C) and retained good decolorization activity at temperatures as low as 10\xc2\xa0\xc2\xb0C (especially strain ST16.16/034).
5865,"Among the different pH values tested (pH 4, 7 and 10), highest dye removal for both strains occurred at pH 7, with decolorization efficiency remaining relatively high under alkaline conditions (pH 10), and neither isolates decolorization efficiency was negatively impacted by high salt or high dye concentration."
5866,"Furthermore, both strains displayed the highest rate of decolorization and were able to completely (ST16.16/034) or partly (ST16.16/164) degrade the azo dyes."
5867,"Altogether, our results support the use of these bacteria in the treatment of industrial wastewaters containing azo dyes.We report a cluster of genes encoding two monooxygenases (SadA and SadB) and one FMN reductase (SadC) that enable Microbacterium sp."
5868,strain BR1 and other Actinomycetes to inactivate sulfonamide antibiotics.
5869,Our results show that SadA and SadC are responsible for the initial attack of sulfonamide molecules resulting in the release of 4-aminophenol.
5870,"The latter is further transformed into 1,2,4-trihydroxybenzene by SadB and SadC prior to mineralization and concomitant production of biomass."
5871,"As the degradation products lack antibiotic activity, the presence of SadA will result in an alleviated bacteriostatic effect of sulfonamides."
5872,In addition to the relief from antibiotic stress this bacterium gains access to an additional carbon source when this gene cluster is expressed.
5873,As degradation of sulfonamides was also observed when Microbacterium sp.
5874,"strain BR1 was grown on artificial urine medium, colonization with such strains may impede common sulfonamide treatment during co-infections with pathogens of the urinary tract."
5875,"This case of biodegradation exemplifies the evolving catabolic capacity of bacteria, given that sulfonamide bacteriostatic are purely of synthetic origin."
5876,The wide distribution of this cluster in Actinomycetes and the presence of traA encoding a relaxase in its vicinity suggest that this cluster is mobile and that is rather alarming.A mesocosm case study was conducted to gain understanding and practical knowledge on biofilm emerging contaminants biodegradation capacity under stressor and multiple stressor conditions.
5877,"Two real life scenarios: I) biodegradation in a pristine intermittent stream experiencing acute pollution and II) biodegradation in a chronically polluted intermittent stream, were examined via a multifactorial experiment using an artificial stream facility."
5878,Stream biofilms were exposed to different water flow conditions i.e.
5879,permanent and intermittent water flow.
5880,"Venlafaxine, a readily biodegradable pharmaceutical was used as a measure of biodegradation capacity while pollution was simulated by a mixture of four emerging contaminants (erythromycin, sulfisoxazole, diclofenac and imidacloprid in addition to venlafaxine) in environmentally relevant concentrations."
5881,"Biodegradation kinetics monitored via LC-MS/MS was established, statistically evaluated, and used to link biodegradation with stress events."
5882,The results suggest that the effects of intermittent flow do not hinder and may even stimulate pristine biofilm biodegradation capacity.
5883,Chronic pollution completely reduced biodegradation in permanent water flow experimental treatments while no change in intermittent streams was observed.
5884,A combined effect of water flow conditions and emerging contaminants exposure on biodegradation was found.
5885,"The decrease in biodegradation due to exposure to emerging contaminants is significantly greater in streams with permanent water flow suggesting that the short and medium term biodegradation capacity in intermittent systems may be preserved or even greater than in perennial streams.Pesticides leaching from soil to surface and groundwater are a global threat for drinking water safety, as no cleaning methods occur for groundwater environment."
