Sentence #	Word	POS	Tag
5864	belonging	NN	O
5864	to	TO	O
5864	the	DT	O
5864	genus	NN	O
5864	acinetobacter	NN	O
5864	(	(	O
5864	st16.16/164	NN	O
5864	)	)	O
5864	and	CC	O
5864	another	DT	O
5864	belonging	NN	O
5864	to	TO	O
5864	klebsiella	NN	O
5864	(	(	O
5864	st16.16/034	NN	O
5864	)	)	O
5864	outperformed	VBN	O
5864	the	DT	O
5864	other	JJ	O
5864	tested	VBN	O
5864	strains	NNS	O
5864	.	.	O
5865	both	DT	O
5865	strains	NNS	O
5865	exhibited	VBN	O
5865	strong	JJ	O
5865	decolorization	NN	O
5865	ability	NN	O
5865	(	(	O
5865	>	NN	O
5865	80	CD	O
5865	%	NN	O
5865	)	)	O
5865	within	IN	O
5865	a	DT	O
5865	wide	JJ	O
5865	temperature	NN	O
5865	range	NN	O
5865	(	(	O
5865	20\xc2\xa0\xc2\xb0c-40\xc2\xa0\xc2\xb0c	JJ	O
5865	)	)	O
5865	and	CC	O
5865	retained	VBN	O
5865	good	JJ	O
5865	decolorization	NN	O
5865	activity	NN	O
5865	at	IN	O
5865	temperatures	NNS	O
5865	as	IN	O
5865	low	JJ	O
5865	as	IN	O
5865	10\xc2\xa0\xc2\xb0c	CD	O
5865	(	(	O
5865	especially	RB	O
5865	strain	NN	O
5865	st16.16/034	NN	O
5865	)	)	O
5865	.	.	O
5866	among	IN	O
5866	the	DT	O
5866	different	JJ	O
5866	ph	NN	O
5866	values	NNS	O
5866	tested	VBN	O
5866	(	(	O
5866	ph	NN	O
5866	4	CD	O
5866	7	CD	O
5866	and	CC	O
5866	10	CD	O
5866	)	)	O
5866	highest	JJS	O
5866	dye	NN	O
5866	removal	NN	O
5866	for	IN	O
5866	both	DT	O
5866	strains	NNS	O
5866	occurred	VBD	O
5866	at	IN	O
5866	ph	NN	O
5866	7	CD	O
5866	with	IN	O
5866	decolorization	NN	O
5866	efficiency	NN	O
5866	remaining	VBG	O
5866	relatively	RB	O
5866	high	JJ	O
5866	under	IN	O
5866	alkaline	NN	O
5866	conditions	NNS	O
5866	(	(	O
5866	ph	NN	O
5866	10	CD	O
5866	)	)	O
5866	and	CC	O
5866	neither	DT	O
5866	isolates	NNS	O
5866	decolorization	NN	O
5866	efficiency	NN	O
5866	was	VBD	O
5866	negatively	RB	O
5866	impacted	VBN	O
5866	by	IN	O
5866	high	JJ	O
5866	salt	NN	O
5866	or	CC	O
5866	high	JJ	O
5866	dye	NN	O
5866	concentration	NN	O
5866	.	.	O
5867	furthermore	RB	O
5867	both	DT	O
5867	strains	NNS	O
5867	displayed	NN	O
5867	the	DT	O
5867	highest	JJS	O
5867	rate	NN	O
5867	of	IN	O
5867	decolorization	NN	O
5867	and	CC	O
5867	were	VBD	O
5867	able	JJ	O
5867	to	TO	O
5867	completely	RB	O
5867	(	(	O
5867	st16.16/034	NN	O
5867	)	)	O
5867	or	CC	O
5867	partly	RB	O
5867	(	(	O
5867	st16.16/164	NN	O
5867	)	)	O
5867	degrade	NN	O
5867	the	DT	O
5867	azo	NN	O
5867	dyes	NNS	O
5867	.	.	O
5868	altogether	RB	O
5868	our	PRP$	O
5868	results	NNS	O
5868	support	NN	O
5868	the	DT	O
5868	use	NN	O
5868	of	IN	O
5868	these	DT	O
5868	bacteria	NNS	O
5868	in	IN	O
5868	the	DT	O
5868	treatment	NN	O
5868	of	IN	O
5868	industrial	JJ	O
5868	wastewaters	NNS	O
5868	containing	VBG	O
5868	azo	NN	O
5868	dyes.we	NN	O
5868	report	NN	O
5868	a	DT	O
5868	cluster	NN	O
5868	of	IN	O
5868	genes	NNS	O
5868	encoding	VBG	O
5868	two	CD	O
5868	monooxygenases	NNS	O
5868	(	(	O
5868	SadA	NN	B-GENE
5868	and	CC	O
5868	SadB	NN	B-GENE
5868	)	)	O
5868	and	CC	O
5868	one	CD	O
5868	FMN	NN	B-ENZ
5868	reductase	NN	I-ENZ
5868	(	(	O
5868	SadC	NN	B-GENE
5868	)	)	O
5868	that	IN	O
5868	enable	JJ	O
5868	microbacterium	NN	O
5868	sp	NN	O
5868	.	.	O
5869	strain	NN	O
5869	br1	NN	O
5869	and	CC	O
5869	other	JJ	O
5869	actinomycetes	NNS	O
5869	to	TO	O
5869	inactivate	NN	O
5869	sulfonamide	NN	O
5869	antibiotics	NNS	O
5869	.	.	O
5870	our	PRP$	O
5870	results	NNS	O
5870	show	NN	O
5870	that	IN	O
5870	SadA	NN	B-GENE
5870	and	CC	O
5870	SadC	NN	B-GENE
5870	are	VBP	O
5870	responsible	JJ	O
5870	for	IN	O
5870	the	DT	O
5870	initial	JJ	O
5870	attack	NN	O
5870	of	IN	O
5870	sulfonamide	NN	O
5870	molecules	NNS	O
5870	resulting	VBG	O
5870	in	IN	O
5870	the	DT	O
5870	release	NN	O
5870	of	IN	O
5870	4-aminophenol	JJ	O
5870	.	.	O
5871	the	DT	O
5871	latter	NN	O
5871	is	VBZ	O
5871	further	RB	O
5871	transformed	VBN	O
5871	into	IN	O
5871	by	IN	O
5871	SadB	NN	B-GENE
5871	and	CC	O
5871	SadC	NN	B-GENE
5871	prior	RB	O
5871	to	TO	O
5871	mineralization	NN	O
5871	and	CC	O
5871	concomitant	NN	O
5871	production	NN	O
5871	of	IN	O
5871	biomass	NN	O
5871	.	.	O
5872	as	IN	O
5872	the	DT	O
5872	degradation	NN	O
5872	products	NNS	O
5872	lack	NN	O
5872	antibiotic	JJ	O
5872	activity	NN	O
5872	the	DT	O
5872	presence	NN	O
5872	of	IN	O
5872	SadA	NN	B-GENE
5872	will	MD	O
5872	result	NN	O
5872	in	IN	O
5872	an	DT	O
5872	alleviated	VBN	O
5872	bacteriostatic	JJ	O
5872	effect	NN	O
5872	of	IN	O
5872	sulfonamides	NNS	O
5872	.	.	O
5873	in	IN	O
5873	addition	NN	O
5873	to	TO	O
5873	the	DT	O
5873	relief	NN	O
5873	from	IN	O
5873	antibiotic	JJ	O
5873	stress	NN	O
5873	this	DT	O
5873	bacterium	NN	O
5873	gains	NNS	O
5873	access	NN	O
5873	to	TO	O
5873	an	DT	O
5873	additional	JJ	O
5873	carbon	NN	O
5873	source	NN	O
5873	when	WRB	O
5873	this	DT	O
5873	gene	NN	O
5873	cluster	NN	O
5873	is	VBZ	O
5873	expressed	VBN	O
5873	.	.	O
5874	as	IN	O
5874	degradation	NN	O
5874	of	IN	O
5874	sulfonamides	NNS	O
5874	was	VBD	O
5874	also	RB	O
5874	observed	VBN	O
5874	when	WRB	O
5874	microbacterium	NN	O
5874	sp	NN	O
5874	.	.	O
5875	strain	NN	O
5875	br1	NN	O
5875	was	VBD	O
5875	grown	NN	O
5875	on	IN	O
5875	artificial	JJ	O
5875	urine	NN	O
5875	medium	NN	O
5875	colonization	NN	O
5875	with	IN	O
5875	such	JJ	O
5875	strains	NNS	O
5875	may	MD	O
5875	impede	NN	O
5875	common	JJ	O
5875	sulfonamide	NN	O
5875	treatment	NN	O
5875	during	IN	O
5875	co-infections	NNS	O
5875	with	IN	O
5875	pathogens	NNS	O
5875	of	IN	O
5875	the	DT	O
5875	urinary	JJ	O
5875	tract	NN	O
5875	.	.	O
5876	this	DT	O
5876	case	NN	O
5876	of	IN	O
5876	biodegradation	NN	O
5876	exemplifies	NNS	O
5876	the	DT	O
5876	evolving	VBG	O
5876	catabolic	NN	O
5876	capacity	NN	O
5876	of	IN	O
5876	bacteria	NNS	O
5876	given	VBN	O
5876	that	IN	O
5876	sulfonamide	NN	O
5876	bacteriostatic	JJ	O
5876	are	VBP	O
5876	purely	RB	O
5876	of	IN	O
5876	synthetic	JJ	O
5876	origin	NN	O
5876	.	.	O
5877	the	DT	O
5877	wide	JJ	O
5877	distribution	NN	O
5877	of	IN	O
5877	this	DT	O
5877	cluster	NN	O
5877	in	IN	O
5877	actinomycetes	NNS	O
5877	and	CC	O
5877	the	DT	O
5877	presence	NN	O
5877	of	IN	O
5877	traa	NN	O
5877	encoding	VBG	O
5877	a	DT	O
5877	relaxase	NN	O
5877	in	IN	O
5877	its	PRP$	O
5877	vicinity	NN	O
5877	suggest	NN	O
5877	that	IN	O
5877	this	DT	O
5877	cluster	NN	O
5877	is	VBZ	O
5877	mobile	NN	O
5877	and	CC	O
5877	that	IN	O
5877	is	VBZ	O
5877	rather	RB	O
5877	alarming.a	NN	O
5877	mesocosm	NN	O
5877	case	NN	O
5877	study	NN	O
5877	was	VBD	O
5877	conducted	VBN	O
5877	to	TO	O
5877	gain	NN	O
5877	understanding	VBG	O
5877	and	CC	O
5877	practical	JJ	O
5877	knowledge	NN	O
5877	on	IN	O
5877	biofilm	NN	O
5877	emerging	VBG	O
5877	contaminants	NNS	O
5877	biodegradation	NN	O
5877	capacity	NN	O
5877	under	IN	O
5877	stressor	NN	O
5877	and	CC	O
5877	multiple	NN	O
5877	stressor	NN	O
5877	conditions	NNS	O
5877	.	.	O
5878	two	CD	O
5878	real	JJ	O
5878	life	NN	O
5878	scenarios	NNS	O
5878	:	:	O
5878	i	PRP	O
5878	)	)	O
5878	biodegradation	NN	O
5878	in	IN	O
5878	a	DT	O
5878	pristine	NN	O
5878	intermittent	NN	O
5878	stream	NN	O
5878	experiencing	VBG	O
5878	acute	NN	O
5878	pollution	NN	O
5878	and	CC	O
5878	ii	NN	O
5878	)	)	O
5878	biodegradation	NN	O
5878	in	IN	O
5878	a	DT	O
5878	chronically	RB	O
5878	polluted	VBN	O
5878	intermittent	NN	O
5878	stream	NN	O
5878	were	VBD	O
5878	examined	VBN	O
5878	via	IN	O
5878	a	DT	O
5878	multifactorial	NN	O
5878	experiment	NN	O
5878	using	VBG	O
5878	an	DT	O
5878	artificial	JJ	O
5878	stream	NN	O
5878	facility	NN	O
5878	.	.	O
5879	stream	NN	O
5879	biofilms	NNS	O
5879	were	VBD	O
5879	exposed	VBN	O
5879	to	TO	O
5879	different	JJ	O
5879	water	NN	O
5879	flow	NN	O
5879	conditions	NNS	O
5879	i.e	NN	O
5879	.	.	O
5880	permanent	NN	O
5880	and	CC	O
5880	intermittent	NN	O
5880	water	NN	O
5880	flow	NN	O
5880	.	.	O
5881	venlafaxine	NN	O
5881	a	DT	O
5881	readily	RB	O
5881	biodegradable	JJ	O
5881	pharmaceutical	JJ	O
5881	was	VBD	O
5881	used	VBN	O
5881	as	IN	O
5881	a	DT	O
5881	measure	NN	O
5881	of	IN	O
5881	biodegradation	NN	O
5881	capacity	NN	O
5881	while	IN	O
5881	pollution	NN	O
5881	was	VBD	O
5881	simulated	JJ	O
5881	by	IN	O
5881	a	DT	O
5881	mixture	NN	O
5881	of	IN	O
5881	four	CD	O
5881	emerging	VBG	O
5881	contaminants	NNS	O
5881	(	(	O
5881	erythromycin	NN	O
5881	sulfisoxazole	NN	O
5881	diclofenac	NN	O
5881	and	CC	O
5881	imidacloprid	NN	O
5881	in	IN	O
5881	addition	NN	O
5881	to	TO	O
5881	venlafaxine	NN	O
5881	)	)	O
5881	in	IN	O
5881	environmentally	RB	O
5881	relevant	NN	O
5881	concentrations	NNS	O
5881	.	.	O
5882	biodegradation	NN	O
5882	kinetics	NNS	O
5882	monitored	VBD	O
5882	via	IN	O
5882	lc-ms/ms	JJ	O
5882	was	VBD	O
5882	established	VBN	O
5882	statistically	RB	O
5882	evaluated	VBN	O
5882	and	CC	O
5882	used	VBN	O
5882	to	TO	O
5882	link	NN	O
5882	biodegradation	NN	O
5882	with	IN	O
5882	stress	NN	O
5882	events	NNS	O
5882	.	.	O
5883	the	DT	O
5883	results	NNS	O
5883	suggest	NN	O
5883	that	IN	O
5883	the	DT	O
5883	effects	NNS	O
5883	of	IN	O
5883	intermittent	NN	O
5883	flow	NN	O
5883	do	VB	O
5883	not	RB	O
5883	hinder	NN	O
5883	and	CC	O
5883	may	MD	O
5883	even	RB	O
5883	stimulate	NN	O
5883	pristine	NN	O
5883	biofilm	NN	O
5883	biodegradation	NN	O
5883	capacity	NN	O
5883	.	.	O
5884	chronic	JJ	O
5884	pollution	NN	O
5884	completely	RB	O
5884	reduced	VBN	O
5884	biodegradation	NN	O
5884	in	IN	O
5884	permanent	NN	O
5884	water	NN	O
5884	flow	NN	O
5884	experimental	NN	O
5884	treatments	NNS	O
5884	while	IN	O
5884	no	DT	O
5884	change	NN	O
5884	in	IN	O
5884	intermittent	NN	O
5884	streams	NNS	O
5884	was	VBD	O
5884	observed	VBN	O
5884	.	.	O
5885	a	DT	O
5885	combined	VBN	O
5885	effect	NN	O
5885	of	IN	O
5885	water	NN	O
5885	flow	NN	O
5885	conditions	NNS	O
5885	and	CC	O
5885	emerging	VBG	O
5885	contaminants	NNS	O
5885	exposure	NN	O
5885	on	IN	O
5885	biodegradation	NN	O
5885	was	VBD	O
5885	found	NN	O
5885	.	.	O
5886	the	DT	O
5886	decrease	NN	O
5886	in	IN	O
5886	biodegradation	NN	O
5886	due	JJ	O
5886	to	TO	O
5886	exposure	NN	O
5886	to	TO	O
5886	emerging	VBG	O
5886	contaminants	NNS	O
5886	is	VBZ	O
5886	significantly	RB	O
5886	greater	JJR	O
5886	in	IN	O
5886	streams	NNS	O
5886	with	IN	O
5886	permanent	NN	O
5886	water	NN	O
5886	flow	NN	O
5886	suggesting	VBG	O
5886	that	IN	O
5886	the	DT	O
5886	short	JJ	O
5886	and	CC	O
5886	medium	NN	O
5886	term	NN	O
5886	biodegradation	NN	O
5886	capacity	NN	O
5886	in	IN	O
5886	intermittent	NN	O
5886	systems	NNS	O
5886	may	MD	O
5886	be	VB	O
5886	preserved	VBN	O
5886	or	CC	O
5886	even	RB	O
5886	greater	JJR	O
5886	than	IN	O
5886	in	IN	O
5886	perennial	NN	O
5886	streams.pesticides	NNS	O
5886	leaching	VBG	O
5886	from	IN	O
5886	soil	NN	O
5886	to	TO	O
5886	surface	NN	O
5886	and	CC	O
5886	groundwater	NN	O
5886	are	VBP	O
5886	a	DT	O
5886	global	JJ	O
5886	threat	NN	O
5886	for	IN	O
5886	drinking	NN	O
5886	water	NN	O
5886	safety	NN	O
5886	as	IN	O
5886	no	DT	O
5886	cleaning	NN	O
5886	methods	NNS	O
5886	occur	NN	O
5886	for	IN	O
5886	groundwater	NN	O
5886	environment	NN	O
5886	.	.	O
5887	we	PRP	O
5887	examined	VBN	O
5887	whether	IN	O
5887	peat	NN	O
5887	compost-peat-sand	NN	O
5887	(	(	O
5887	cps	NN	O
5887	)	)	O
5887	mixture	NN	O
5887	nh	NN	O
5887	<	NN	O
5887	sub	NN	O
5887	>	NN	O
5887	4	CD	O
5887	<	NN	O
5887	/sub	NN	O
5887	>	NN	O
5887	no	DT	O
5887	<	NN	O
5887	sub	NN	O
5887	>	NN	O
5887	3	CD	O
5887	<	NN	O
5887	/sub	NN	O
5887	>	NN	O
5887	nh	NN	O
5887	<	NN	O
5887	sub	NN	O
5887	>	NN	O
5887	4	CD	O
5887	<	NN	O
5887	/sub	NN	O
5887	>	NN	O
5887	no	DT	O
5887	<	NN	O
5887	sub	NN	O
5887	>	NN	O
5887	3	CD	O
5887	<	NN	O
5887	/sub	NN	O
5887	>	NN	O
5887	with	IN	O
5887	sodium	NN	O
5887	citrate	NN	O
5887	(	(	O
5887	na-citrate	NN	O
5887	)	)	O
5887	and	CC	O
5887	the	DT	O
5887	surfactant	NN	O
5887	methyl-\xce\xb2-cyclodextrin	NN	O
5887	additions	NNS	O
5887	enhance	NN	O
5887	atrazine	NN	O
5887	simazine	NN	O
5887	hexazinone	NN	O
5887	dichlobenil	NN	O
5887	and	CC	O
5887	the	DT	O
5887	degradate	NN	O
5887	(	(	O
5887	bam	NN	O
5887	)	)	O
5887	dissipations	NNS	O
5887	in	IN	O
5887	sediment	NN	O
5887	slurries	NNS	O
5887	under	IN	O
5887	aerobic	NN	O
5887	and	CC	O
5887	anaerobic	NN	O
5887	conditions	NNS	O
5887	with	IN	O
5887	sterilized	VBN	O
5887	controls	NNS	O
5887	.	.	O
5888	the	DT	O
5888	vadose	NN	O
5888	zone	NN	O
5888	sediment	NN	O
5888	cores	NNS	O
5888	were	VBD	O
5888	drilled	VBN	O
5888	from	IN	O
5888	a	DT	O
5888	depth	NN	O
5888	of	IN	O
5888	11.3-14.6m	JJ	O
5888	in	IN	O
5888	an	DT	O
5888	herbicide-contaminated	JJ	O
5888	groundwater	NN	O
5888	area	NN	O
5888	.	.	O
5889	the	DT	O
5889	peat	NN	O
5889	and	CC	O
5889	cps	NN	O
5889	enhanced	VBN	O
5889	chemical	NN	O
5889	atrazine	NN	O
5889	and	CC	O
5889	simazine	NN	O
5889	dissipation	NN	O
5889	and	CC	O
5889	the	DT	O
5889	peat	NN	O
5889	enhanced	VBN	O
5889	chemical	NN	O
5889	hexazinone	NN	O
5889	dissipation	NN	O
5889	all	DT	O
5889	oxygen-independently	RB	O
5889	.	.	O
5890	dichlobenil	NN	O
5890	dissipated	VBN	O
5890	under	IN	O
5890	all	DT	O
5890	conditions	NNS	O
5890	while	IN	O
5890	bam	NN	O
5890	dissipation	NN	O
5890	was	VBD	O
5890	fairly	RB	O
5890	slow	VB	O
5890	and	CC	O
5890	half-lives	NNS	O
5890	could	MD	O
5890	not	RB	O
5890	be	VB	O
5890	calculated	VBN	O
5890	.	.	O
5891	the	DT	O
5891	chemical	NN	O
5891	dissipation	NN	O
5891	rates	NNS	O
5891	could	MD	O
5891	be	VB	O
5891	associated	VBN	O
5891	with	IN	O
5891	the	DT	O
5891	chemical	NN	O
5891	structures	NNS	O
5891	and	CC	O
5891	properties	NNS	O
5891	of	IN	O
5891	the	DT	O
5891	herbicides	NNS	O
5891	and	CC	O
5891	additive	JJ	O
5891	compositions	NNS	O
5891	not	RB	O
5891	with	IN	O
5891	ph	NN	O
5891	.	.	O
5892	microbial	JJ	O
5892	atrazine	NN	O
5892	degradation	NN	O
5892	was	VBD	O
5892	only	RB	O
5892	observed	VBN	O
5892	in	IN	O
5892	the	DT	O
5892	pseudomonas	NNS	O
5892	sp	NN	O
5892	.	.	O
5893	adp	NN	O
5893	amended	VBN	O
5893	slurries	NNS	O
5893	although	IN	O
5893	the	DT	O
5893	sediment	NN	O
5893	slurries	NNS	O
5893	were	VBD	O
5893	known	VBN	O
5893	to	TO	O
5893	contain	NN	O
5893	atrazine-degrading	NN	O
5893	microorganisms	NNS	O
5893	.	.	O
5894	the	DT	O
5894	bioavailability	NN	O
5894	of	IN	O
5894	atrazine	NN	O
5894	in	IN	O
5894	the	DT	O
5894	water	NN	O
5894	phase	NN	O
5894	seemed	VBD	O
5894	to	TO	O
5894	be	VB	O
5894	limited	JJ	O
5894	which	WDT	O
5894	could	MD	O
5894	be	VB	O
5894	due	JJ	O
5894	to	TO	O
5894	complex	JJ	O
5894	formation	NN	O
5894	with	IN	O
5894	organic	JJ	O
5894	and	CC	O
5894	inorganic	NN	O
5894	colloids	NNS	O
5894	.	.	O
5895	atrazine	NN	O
5895	degradation	NN	O
5895	by	IN	O
5895	indigenous	JJ	O
5895	microbes	NNS	O
5895	could	MD	O
5895	not	RB	O
5895	be	VB	O
5895	stimulated	VBN	O
5895	by	IN	O
5895	the	DT	O
5895	surfactant	NN	O
5895	methyl-\xce\xb2-cyclodextrin	NN	O
5895	or	CC	O
5895	by	IN	O
5895	the	DT	O
5895	additives	NNS	O
5895	nh	NN	O
5895	<	NN	O
5895	sub	NN	O
5895	>	NN	O
5895	4	CD	O
5895	<	NN	O
5895	/sub	NN	O
5895	>	NN	O
5895	no	DT	O
5895	<	NN	O
5895	sub	NN	O
5895	>	NN	O
5895	3	CD	O
5895	<	NN	O
5895	/sub	NN	O
5895	>	NN	O
5895	and	CC	O
5895	nh	NN	O
5895	<	NN	O
5895	sub	NN	O
5895	>	NN	O
5895	4	CD	O
5895	<	NN	O
5895	/sub	NN	O
5895	>	NN	O
5895	no	DT	O
5895	<	NN	O
5895	sub	NN	O
5895	>	NN	O
5895	3	CD	O
5895	<	NN	O
5895	/sub	NN	O
5895	>	NN	O
5895	with	IN	O
5895	na-citrate	NN	O
5895	although	IN	O
5895	the	DT	O
5895	nitrogen	NN	O
5895	additives	NNS	O
5895	increased	VBN	O
5895	microbial	NN	O
5895	growth.two	NN	O
5895	biphenyl-degrading	NN	O
5895	bacterial	NN	O
5895	strains	NNS	O
5895	ss1	NN	O
5895	and	CC	O
5895	ss2	NN	O
5895	were	VBD	O
5895	isolated	JJ	O
5895	from	IN	O
5895	polychlorinated	VBN	O
5895	biphenyl	NN	O
5895	(	(	O
5895	pcb	NN	O
5895	)	)	O
5895	#NAME?	VBN	O
5895	soil	NN	O
5895	.	.	O
5896	they	PRP	O
5896	were	VBD	O
5896	identified	VBN	O
5896	as	IN	O
5896	rhodococcus	NN	O
5896	ruber	NN	O
5896	and	CC	O
5896	rhodococcus	NN	O
5896	pyridinivorans	NNS	O
5896	based	VBN	O
5896	on	IN	O
5896	the	DT	O
5896	16s	CD	O
5896	rrna	NN	O
5896	gene	NN	O
5896	sequence	NN	O
5896	as	IN	O
5896	well	RB	O
5896	as	IN	O
5896	morphological	JJ	O
5896	physiological	JJ	O
5896	and	CC	O
5896	biochemical	JJ	O
5896	characteristics	NNS	O
5896	.	.	O
5897	ss1	NN	O
5897	and	CC	O
5897	ss2	NN	O
5897	exhibited	VBN	O
5897	tolerance	NN	O
5897	to	TO	O
5897	2000	CD	O
5897	and	CC	O
5897	3000\xc2\xa0mg/l	CD	O
5897	of	IN	O
5897	biphenyl	NN	O
5897	.	.	O
5898	and	CC	O
5898	they	PRP	O
5898	could	MD	O
5898	degrade	NN	O
5898	83.2	CD	O
5898	and	CC	O
5898	71.5	CD	O
5898	%	NN	O
5898	of	IN	O
5898	1300\xc2\xa0mg/l	CD	O
5898	biphenyl	NN	O
5898	within	IN	O
5898	84\xc2\xa0h	CD	O
5898	respectively	RB	O
5898	.	.	O
5899	in	IN	O
5899	the	DT	O
5899	case	NN	O
5899	of	IN	O
5899	low-chlorinated	JJ	O
5899	pcb	NN	O
5899	congeners	NNS	O
5899	benzoate	NN	O
5899	and	CC	O
5899	3-chlorobenzoate	JJ	O
5899	the	DT	O
5899	degradation	NN	O
5899	activities	NNS	O
5899	of	IN	O
5899	ss1	NN	O
5899	and	CC	O
5899	ss2	NN	O
5899	were	VBD	O
5899	also	RB	O
5899	significant	JJ	O
5899	.	.	O
5900	in	IN	O
5900	addition	NN	O
5900	these	DT	O
5900	two	CD	O
5900	strains	NNS	O
5900	exhibited	VBN	O
5900	chemotactic	JJ	O
5900	response	NN	O
5900	toward	IN	O
5900	tca-cycle	NN	O
5900	intermediates	NNS	O
5900	benzoate	NN	O
5900	biphenyl	NN	O
5900	and	CC	O
5900	2-chlorobenzoate	JJ	O
5900	.	.	O
5901	this	DT	O
5901	study	NN	O
5901	indicated	VBN	O
5901	that	IN	O
5901	like	IN	O
5901	the	DT	O
5901	flagellated	VBN	O
5901	bacteria	NNS	O
5901	non-flagellated	JJ	O
5901	rhodococcus	NN	O
5901	spp	NN	O
5901	.	.	O
5902	might	MD	O
5902	actively	RB	O
5902	seek	NN	O
5902	substrates	NNS	O
5902	through	IN	O
5902	the	DT	O
5902	process	NN	O
5902	of	IN	O
5902	chemotaxis	NN	O
5902	once	RB	O
5902	the	DT	O
5902	substrates	NNS	O
5902	are	VBP	O
5902	depleted	VBN	O
5902	in	IN	O
5902	their	PRP$	O
5902	surroundings	NNS	O
5902	.	.	O
5903	together	RB	O
5903	these	DT	O
5903	data	NNS	O
5903	provide	NN	O
5903	supporting	VBG	O
5903	evidence	NN	O
5903	that	IN	O
5903	ss1	NN	O
5903	and	CC	O
5903	ss2	NN	O
5903	might	MD	O
5903	be	VB	O
5903	good	JJ	O
5903	candidates	NNS	O
5903	for	IN	O
5903	restoring	VBG	O
5903	biphenyl/pcb-polluted	JJ	O
5903	environments.expression	NN	O
5903	of	IN	O
5903	the	DT	O
5903	bacterial	NN	O
5903	nitroreductase	NN	B-ENZ
5903	gene	NN	O
5903	nfsI	NN	B-GENE
5903	in	IN	O
5903	tobacco	NN	O
5903	plastids	NNS	O
5903	conferred	VBN	O
5903	the	DT	O
5903	ability	NN	O
5903	to	TO	O
5903	detoxify	NN	O
5903	tnt	NN	O
5903	.	.	O
5904	the	DT	O
5904	toxic	NN	O
5904	pollutant	NN	O
5904	(	(	O
5904	tnt	NN	O
5904	)	)	O
5904	is	VBZ	O
5904	recalcitrant	NN	O
5904	to	TO	O
5904	degradation	NN	O
5904	in	IN	O
5904	the	DT	O
5904	environment	NN	O
5904	.	.	O
5905	phytoremediation	NN	O
5905	is	VBZ	O
5905	a	DT	O
5905	potentially	RB	O
5905	low	JJ	O
5905	cost	NN	O
5905	remediation	NN	O
5905	technique	NN	O
5905	that	IN	O
5905	could	MD	O
5905	be	VB	O
5905	applied	VBN	O
5905	to	TO	O
5905	soil	NN	O
5905	contaminated	VBN	O
5905	with	IN	O
5905	tnt	NN	O
5905	;	:	O
5905	however	RB	O
5905	progress	NN	O
5905	is	VBZ	O
5905	hindered	VBN	O
5905	by	IN	O
5905	the	DT	O
5905	phytotoxicity	NN	O
5905	of	IN	O
5905	this	DT	O
5905	compound	NN	O
5905	.	.	O
5906	previous	JJ	O
5906	studies	NNS	O
5906	have	VB	O
5906	demonstrated	VBN	O
5906	that	IN	O
5906	plants	NNS	O
5906	transformed	VBN	O
5906	with	IN	O
5906	the	DT	O
5906	bacterial	NN	O
5906	nitroreductase	NN	B-ENZ
5906	gene	NN	O
5906	nfsI	NN	B-GENE
5906	have	VB	O
5906	increased	VBN	O
5906	ability	NN	O
5906	to	TO	O
5906	tolerate	NN	O
5906	and	CC	O
5906	detoxify	NN	O
5906	tnt	NN	O
5906	.	.	O
5907	it	PRP	O
5907	has	VBZ	O
5907	been	VBN	O
5907	proposed	VBN	O
5907	that	IN	O
5907	plants	NNS	O
5907	engineered	VBN	O
5907	to	TO	O
5907	express	NN	O
5907	nfsI	NN	B-GENE
5907	could	MD	O
5907	be	VB	O
5907	used	VBN	O
5907	to	TO	O
5907	remediate	NN	O
5907	tnt	NN	O
5907	on	IN	O
5907	military	JJ	O
5907	ranges	NNS	O
5907	but	CC	O
5907	this	DT	O
5907	could	MD	O
5907	require	NN	O
5907	steps	NNS	O
5907	to	TO	O
5907	mitigate	NN	O
5907	transgene	NN	O
5907	flow	NN	O
5907	to	TO	O
5907	wild	NN	O
5907	populations	NNS	O
5907	.	.	O
5908	to	TO	O
5908	address	NN	O
5908	this	DT	O
5908	we	PRP	O
5908	have	VB	O
5908	developed	NN	O
5908	nfsI	NN	B-GENE
5908	transplastomic	JJ	O
5908	tobacco	NN	O
5908	(	(	O
5908	nicotiana	NN	O
5908	tabacum	NN	O
5908	l.	NNP	O
5908	)	)	O
5908	to	TO	O
5908	reduce	VB	O
5908	pollen-borne	JJ	O
5908	transgene	NN	O
5908	flow	NN	O
5908	.	.	O
5909	here	RB	O
5909	we	PRP	O
5909	have	VB	O
5909	shown	VBN	O
5909	that	IN	O
5909	when	WRB	O
5909	grown	NN	O
5909	on	IN	O
5909	solid	JJ	O
5909	or	CC	O
5909	liquid	NN	O
5909	media	NNS	O
5909	the	DT	O
5909	transplastomic	JJ	O
5909	tobacco	NN	O
5909	expressing	VBG	O
5909	nfsI	NN	B-GENE
5909	were	VBD	O
5909	significantly	RB	O
5909	more	RBR	O
5909	tolerant	NN	O
5909	to	TO	O
5909	tnt	NN	O
5909	produced	VBN	O
5909	increased	VBN	O
5909	biomass	NN	O
5909	and	CC	O
5909	removed	VBN	O
5909	more	RBR	O
5909	tnt	NN	O
5909	from	IN	O
5909	the	DT	O
5909	media	NNS	O
5909	than	IN	O
5909	untransformed	JJ	O
5909	plants	NNS	O
5909	.	.	O
5910	additionally	RB	O
5910	transplastomic	JJ	O
5910	plants	NNS	O
5910	expressing	VBG	O
