Sentence #	Word	POS	Tag
372	data	NNS	O
372	from	IN	O
372	the	DT	O
372	o-xylene-degrading	NN	O
372	rhodococcus	NN	O
372	sp	NN	O
372	.	.	O
372	'	''	O
373	pfge	NN	O
373	analysis	NN	O
373	followed	VBD	O
373	by	IN	O
373	southern	JJ	O
373	hybridization	NN	O
373	with	IN	O
373	the	DT	O
373	catechol	NN	B-ENZ
373	gene	NN	O
373	demonstrated	VBN	O
373	that	IN	O
373	the	DT	O
373	gene	NN	O
373	is	VBZ	O
373	located	VBN	O
373	on	IN	O
373	an	DT	O
373	approximately	RB	O
373	560-kb	JJ	O
373	megaplasmid	NN	O
373	designated	VBN	O
373	pjyj1.comamonas	NNS	O
373	testosteroni	NN	O
373	ta441	NN	O
373	utilizes	NNS	O
373	testosterone	NN	O
373	via	IN	O
373	aromatization	NN	O
373	of	IN	O
373	the	DT	O
373	a	DT	O
373	ring	NN	O
373	followed	VBD	O
373	by	IN	O
373	meta-cleavage	NN	O
373	of	IN	O
373	the	DT	O
373	ring	NN	O
373	.	.	O
373	'	''	O
374	acid	NN	O
374	was	VBD	O
374	converted	VBN	O
374	by	IN	O
374	a	DT	O
374	hydratase	NN	B-ENZ
374	tese	NN	O
374	and	CC	O
374	the	DT	O
374	product	NN	O
374	isolated	JJ	O
374	from	IN	O
374	the	DT	O
374	reaction	NN	O
374	solution	NN	O
374	was	VBD	O
374	identified	VBN	O
374	as	IN	O
374	2-hydroxy-4-hex-2-enolactone	CD	O
374	indicating	VBG	O
374	the	DT	O
374	direct	JJ	O
374	product	NN	O
374	of	IN	O
374	tese	NN	O
374	to	TO	O
374	be	VB	O
374	4-hydroxy-2-oxohexanoic	JJ	O
374	acid.the	NN	O
374	way	NN	O
374	that	IN	O
374	nutrients	NNS	O
374	cycle	NN	O
374	through	IN	O
374	atmospheric	JJ	O
374	terrestrial	NN	O
374	oceanic	JJ	O
374	and	CC	O
374	associated	VBN	O
374	biotic	JJ	O
374	reservoirs	NNS	O
374	can	MD	O
374	constrain	NN	O
374	rates	NNS	O
374	of	IN	O
374	biological	JJ	O
374	production	NN	O
374	and	CC	O
374	help	NN	O
374	structure	NN	O
374	ecosystems	NNS	O
374	on	IN	O
374	land	NN	O
374	and	CC	O
374	in	IN	O
374	the	DT	O
374	sea	NN	O
374	.	.	O
374	'	''	O
375	identification	NN	O
375	of	IN	O
375	1-naphthol	JJ	O
375	salicylate	NN	O
375	and	CC	O
375	gentisate	NN	O
375	in	IN	O
375	the	DT	O
375	spent	NN	O
375	media	NNS	O
375	;	:	O
375	whole-cell	NN	O
375	o2	NN	O
375	uptake	NN	O
375	on	IN	O
375	1-naphthol	JJ	O
375	salicylaldehyde	NN	O
375	salicylate	NN	O
375	and	CC	O
375	gentisate	NN	O
375	;	:	O
375	and	CC	O
375	detection	NN	O
375	of	IN	O
375	key	NN	O
375	enzymes	NNS	O
375	viz	NN	O
375	carbaryl	NN	O
375	hydrolase	NN	O
375	1-naphthol	JJ	O
375	hydroxylase	NN	O
375	dioxygenase	NN	B-ENZ
375	and	CC	O
375	gentisate	NN	O
375	dioxygenase	NN	B-ENZ
375	in	IN	O
375	the	DT	O
375	cell	NN	O
375	extract	NN	O
375	suggest	NN	O
375	that	IN	O
375	carbaryl	NN	O
375	is	VBZ	O
375	metabolized	VBN	O
375	via	IN	O
375	1-naphthol	JJ	O
375	and	CC	O
375	gentisate	NN	O
375	.	.	O
375	'	''	O
376	here	RB	O
376	we	PRP	O
376	demonstrate	NN	O
376	1-naphthol	JJ	O
376	hydroxylase	NN	O
376	and	CC	O
376	dioxygenase	NN	B-ENZ
376	activities	NNS	O
376	in	IN	O
376	the	DT	O
376	cell	NN	O
376	extracts	NNS	O
376	of	IN	O
376	carbaryl-grown	JJ	O
376	cells	NNS	O
376	.	.	O
376	'	''	O
377	all	DT	O
377	of	IN	O
377	the	DT	O
377	isolates	NNS	O
377	were	VBD	O
377	screened	VBN	O
377	for	IN	O
377	the	DT	O
377	presence	NN	O
377	of	IN	O
377	known	VBN	O
377	genes	NNS	O
377	that	IN	O
377	function	NN	O
377	for	IN	O
377	atrazine	NN	O
377	degradation	NN	O
377	including	VBG	O
377	atzA	NN	B-GENE
377	#NAME?	NN	O
377	-c	NN	O
377	#NAME?	NN	O
377	#NAME?	NN	O
377	#NAME?	NN	O
377	and	CC	O
377	trzD	NN	B-GENE
377	#NAME?	NN	O
377	dechlorination	NN	O
377	of	IN	O
377	atrazine	NN	O
377	which	WDT	O
377	was	VBD	O
377	obligatory	NN	O
377	for	IN	O
377	complete	JJ	O
377	mineralization	NN	O
377	was	VBD	O
377	carried	VBN	O
377	out	IN	O
377	exclusively	RB	O
377	by	IN	O
377	nocardia	NNP	O
377	sp.	NN	O
377	which	WDT	O
377	contained	VBN	O
377	the	DT	O
377	trzN	NN	B-GENE
377	gene	NN	O
377	.	.	O
377	'	''	O
378	was	VBD	O
378	hydrolyzed	VBN	O
378	to	TO	O
378	n-isopropylammelide	JJ	O
378	by	IN	O
378	rhizobium	NN	O
378	sp.	NN	O
378	which	WDT	O
378	contained	VBN	O
378	the	DT	O
378	atzB	NN	B-GENE
378	gene	NN	O
378	.	.	O
378	'	''	O
379	each	DT	O
379	member	NN	O
379	of	IN	O
379	the	DT	O
379	enrichment	NN	O
379	culture	NN	O
379	contained	VBN	O
379	atzC	NN	B-GENE
379	which	WDT	O
379	is	VBZ	O
379	responsible	JJ	O
379	for	IN	O
379	ring	NN	O
379	cleavage	NN	O
379	but	CC	O
379	none	NN	O
379	of	IN	O
379	the	DT	O
379	isolates	NNS	O
379	carried	VBN	O
379	the	DT	O
379	atzD	NN	B-GENE
379	#NAME?	NN	O
379	or	CC	O
379	#NAME?	NN	O
379	genes	NNS	O
379	.	.	O
379	'	''	O
380	each	DT	O
380	member	NN	O
380	further	RB	O
380	contained	VBN	O
380	either	DT	O
380	trzD	NN	B-GENE
380	or	CC	O
380	exhibited	VBN	O
380	urease	NN	B-ENZ
380	activity	NN	O
380	.	.	O
380	'	''	O
381	inhibition	NN	O
381	kinetics	NNS	O
381	show	NN	O
381	that	IN	O
381	naphthalene	NN	O
381	and	CC	O
381	substituted	VBN	O
381	naphthalenes	NNS	O
381	are	VBP	O
381	hydroxylated	VBN	O
381	by	IN	O
381	the	DT	O
381	same	JJ	O
381	naphthalene	NN	B-ENZ
381	dioxygenase	NN	I-ENZ
381	.	.	O
381	'	''	O
382	the	DT	O
382	loss	NN	O
382	in	IN	O
382	degrading	VBG	O
382	activity	NN	O
382	was	VBD	O
382	linked	VBN	O
382	to	TO	O
382	the	DT	O
382	loss	NN	O
382	of	IN	O
382	the	DT	O
382	linA	NN	B-GENE
382	gene	NN	O
382	encoding	VBG	O
382	gamma-hch	NN	O
382	dehydrochlorinase	NN	O
382	(	(	O
382	lina	NN	O
382	)	)	O
382	which	WDT	O
382	is	VBZ	O
382	involved	VBN	O
382	in	IN	O
382	the	DT	O
382	initial	JJ	O
382	steps	NNS	O
382	of	IN	O
382	the	DT	O
382	lindane	NN	O
382	degradation	NN	O
382	pathway	NN	O
382	.	.	O
382	'	''	O
383	since	IN	O
383	the	DT	O
383	liver	NN	O
383	damage	NN	O
383	induced	JJ	O
383	by	IN	O
383	2-np	JJ	O
383	is	VBZ	O
383	related	JJ	O
383	to	TO	O
383	oxidative	JJ	O
383	damage	NN	O
383	lipid	NN	O
383	peroxidation	NN	O
383	superoxide	NN	B-ENZ
383	dismutase	NN	I-ENZ
383	(	(	O
383	sod	NN	O
383	)	)	O
383	catalase	NN	B-ENZ
383	(	(	O
383	cat	NN	O
383	)	)	O
383	and	CC	O
383	ascorbic	NN	O
383	acid	NN	O
383	level	NN	O
383	were	VBD	O
383	also	RB	O
383	evaluated	VBN	O
383	.	.	O
383	'	''	O
384	the	DT	O
384	enzymatic	JJ	O
384	action	NN	O
384	of	IN	O
384	the	DT	O
384	enzyme	NN	O
384	manganese	NNS	B-ENZ
384	peroxidase	NN	I-ENZ
384	(	(	O
384	mnp	NN	O
384	)	)	O
384	in	IN	O
384	media	NNS	O
384	containing	VBG	O
384	a	DT	O
384	miscible	JJ	O
384	organic	JJ	O
384	solvent	NN	O
384	acetone	NN	O
384	(	(	O
384	36	CD	O
384	%	NN	O
384	v/v	NN	O
384	)	)	O
384	was	VBD	O
384	evaluated	VBN	O
384	as	IN	O
384	a	DT	O
384	feasible	JJ	O
384	system	NN	O
384	for	IN	O
384	the	DT	O
384	in	IN	O
384	vitro	NN	O
384	degradation	NN	O
384	of	IN	O
384	three	CD	O
384	pahs	NN	O
384	:	:	O
384	anthracene	NN	O
384	dibenzothiophene	NN	O
384	and	CC	O
384	pyrene	NN	O
384	.	.	O
384	'	''	O
385	dechlorinated	VBN	O
385	from	IN	O
385	20	CD	O
385	to	TO	O
385	75	CD	O
385	%	NN	O
385	of	IN	O
385	100	CD	O
385	(	(	O
385	mu	NN	O
385	)	)	O
385	m	NN	O
385	alachlor	NN	O
385	in	IN	O
385	24	CD	O
385	h.	NN	O
385	results	NNS	O
385	indicate	NN	O
385	that	IN	O
385	rhizosphere	RB	O
385	bacteria	NNS	O
385	especially	RB	O
385	fluorescent	NN	O
385	pseudomonads	NNS	O
385	may	MD	O
385	play	NN	O
385	an	DT	O
385	important	JJ	O
385	role	NN	O
385	in	IN	O
385	the	DT	O
385	degradation	NN	O
385	of	IN	O
385	xenobiotics	NNS	O
385	such	JJ	O
385	as	IN	O
385	alachlor	NN	O
385	via	IN	O
385	gst-mediated	JJ	O
385	reactions.oxidation	NN	O
385	of	IN	O
385	acenaphthene	NN	O
385	acenaphthylene	NN	O
385	and	CC	O
385	fluorene	NN	O
385	was	VBD	O
385	examined	VBN	O
385	with	IN	O
385	recombinant	NN	O
385	strain	NN	O
385	pseudomonas	NNS	O
385	aeruginosa	NN	O
385	pao1	NN	O
385	(	(	O
385	pre695	NN	O
385	)	)	O
385	expressing	VBG	O
385	naphthalene	NN	B-ENZ
385	dioxygenase	NN	I-ENZ
385	genes	NNS	O
385	cloned	VBN	O
385	from	IN	O
385	plasmid	NN	O
385	NAH7	NN	B-GENE
385	.	.	O
385	'	''	O
386	mixed	JJ	O
386	monooxygenase	NN	B-ENZ
386	and	CC	O
386	dioxygenase	NN	B-ENZ
386	actions	NNS	O
386	of	IN	O
386	naphthalene	NN	B-ENZ
386	dioxygenase	NN	I-ENZ
386	on	IN	O
386	fluorene	NN	O
386	yielded	VBN	O
386	products	NNS	O
386	of	IN	O
386	benzylic	NN	O
386	9-monooxygenation	NN	O
386	aromatic	JJ	O
386	ring	NN	O
386	dioxygenation	NN	O
386	or	CC	O
386	both	DT	O
386	.	.	O
386	'	''	O
387	the	DT	O
387	action	NN	O
387	of	IN	O
387	naphthalene	NN	B-ENZ
387	dioxygenase	NN	I-ENZ
387	on	IN	O
387	a	DT	O
387	variety	NN	O
387	of	IN	O
387	methyl-substituted	JJ	O
387	aromatic	JJ	O
387	compounds	NNS	O
387	including	VBG	O
387	and	CC	O
387	isomers	NNS	O
387	of	IN	O
387	dimethylnaphthalene	NN	O
387	resulted	VBD	O
387	in	IN	O
387	the	DT	O
387	formation	NN	O
387	of	IN	O
387	benzylic	NN	O
387	alcohols	NNS	O
387	i.e.	NN	O
387	methyl	NN	O
387	group	NN	O
387	monooxygenation	NN	O
387	products	NNS	O
387	which	WDT	O
387	were	VBD	O
387	subsequently	RB	O
387	converted	VBN	O
387	to	TO	O
387	the	DT	O
387	corresponding	VBG	O
387	carboxylic	NN	O
387	acids	NNS	O
387	by	IN	O
387	dehydrogenase	NN	O
387	(	(	O
387	s	NN	O
387	)	)	O
387	in	IN	O
387	the	DT	O
387	host	NN	O
387	strain	NN	O
387	.	.	O
387	'	''	O
388	in	IN	O
388	addition	NN	O
388	to	TO	O
388	monooxygenating	VBG	O
388	benzylic	NN	O
388	methyl	NN	O
388	and	CC	O
388	methylene	NN	O
388	groups	NNS	O
388	naphthalene	NN	B-ENZ
388	dioxygenase	NN	I-ENZ
388	behaved	VBN	O
388	as	IN	O
388	a	DT	O
388	sulfoxygenase	NN	O
388	catalyzing	VBG	O
388	monooxygenation	NN	O
388	of	IN	O
388	the	DT	O
388	sulfur	NN	O
388	heteroatom	NN	O
388	of	IN	O
388	3-methylbenzothiophene.aerobic	JJ	O
388	and	CC	O
388	anoxic	NN	O
388	biotransformation	NN	O
388	of	IN	O
388	(	(	O
388	dnt	NN	O
388	)	)	O
388	was	VBD	O
388	examined	VBN	O
388	by	IN	O
388	using	VBG	O
388	a	DT	O
388	pseudomonas	NNS	O
388	aeruginosa	NN	O
388	strain	NN	O
388	isolated	JJ	O
388	from	IN	O
388	a	DT	O
388	plant	NN	O
388	treating	VBG	O
388	propellant	NN	O
388	manufacturing	NN	O
388	wastewater	NN	O
388	.	.	O
388	'	''	O
389	crude	NN	O
389	laccase	NN	B-ENZ
389	preparations	NNS	O
389	were	VBD	O
389	able	JJ	O
389	to	TO	O
389	oxidize	VB	O
389	both	DT	O
389	anthracene	NN	O
389	and	CC	O
389	the	DT	O
389	potent	NN	O
389	carcinogen	NN	O
389	benzopyrene	NN	O
389	.	.	O
389	'	''	O
390	two	CD	O
390	purified	VBN	O
390	laccase	NN	B-ENZ
390	isozymes	NNS	O
390	from	IN	O
390	t.	NN	O
390	versicolor	NN	O
390	were	VBD	O
390	found	NN	O
390	to	TO	O
390	have	VB	O
390	similar	JJ	O
390	oxidative	JJ	O
390	activities	NNS	O
390	towards	NNS	O
390	anthracene	NN	O
390	and	CC	O
390	benzopyrene	NN	O
390	.	.	O
390	'	''	O
391	isoniazid	NN	O
391	is	VBZ	O
391	a	DT	O
391	pro-drug	NN	O
391	which	WDT	O
391	after	IN	O
391	activation	NN	O
391	by	IN	O
391	the	DT	O
391	katg-encoded	JJ	O
391	catalase	NN	B-ENZ
391	peroxidase	NN	B-ENZ
391	reacts	NNS	O
391	nonenzymatically	RB	O
391	with	IN	O
391	nad	NN	O
391	(	(	O
391	+	NN	O
391	)	)	O
391	and	CC	O
391	nadp	NN	O
391	(	(	O
391	+	NN	O
391	)	)	O
391	to	TO	O
391	generate	NN	O
391	several	JJ	O
391	isonicotinoyl	NN	O
391	adducts	NNS	O
391	of	IN	O
391	these	DT	O
391	pyridine	NN	O
391	nucleotides	NNS	O
391	.	.	O
391	'	''	O
392	the	DT	O
392	enzyme	NN	O
392	belongs	NNS	O
392	to	TO	O
392	the	DT	O
392	two-component	NN	O
392	flavin-dependent	NN	O
392	monooxygenase	NN	B-ENZ
392	family	NN	O
392	whose	WP$	O
392	members	NNS	O
392	require	NN	O
392	reduced	VBN	O
392	flavin	NN	O
392	for	IN	O
392	activity	NN	O
392	.	.	O
392	'	''	O
393	in	IN	O
393	three	CD	O
393	of	IN	O
393	the	DT	O
393	four	CD	O
393	mini-tn5	NN	O
393	inserted	VBN	O
393	mutants	NNS	O
393	the	DT	O
393	mini-tn5s	NN	O
393	were	VBD	O
393	inserted	VBN	O
393	into	IN	O
393	the	DT	O
393	same	JJ	O
393	locus	NN	O
393	(	(	O
393	within	IN	O
393	about	IN	O
393	16	CD	O
393	kb	NN	O
393	)	)	O
393	as	IN	O
393	the	DT	O
393	arha1a2	NN	O
393	genes	NNS	O
393	which	WDT	O
393	had	VBD	O
393	previously	RB	O
393	been	VBN	O
393	identified	VBN	O
393	as	IN	O
393	the	DT	O
393	genes	NNS	O
393	encoding	VBG	O
393	the	DT	O
393	terminal	NN	O
393	oxygenase	NN	B-ENZ
393	components	NNS	O
393	for	IN	O
393	the	DT	O
393	initial	JJ	O
393	oxygenation	NN	O
393	of	IN	O
393	acenaphthene	NN	O
393	.	.	O
393	'	''	O
394	the	DT	O
394	objective	NN	O
394	of	IN	O
394	this	DT	O
394	study	NN	O
394	was	VBD	O
394	to	TO	O
394	elucidate	NN	O
394	the	DT	O
394	pathway	NN	O
394	(	(	O
394	s	NN	O
394	)	)	O
394	of	IN	O
394	ndma	NN	O
394	biotransformation	NN	O
394	by	IN	O
394	pseudomonas	NNS	O
394	mendocina	NN	O
394	kr1	NNP	O
394	a	DT	O
394	strain	NN	O
394	that	IN	O
394	possesses	NNS	O
394	toluene-4-monooxygenase	NN	B-ENZ
394	(	(	O
394	t4mo	NN	O
394	)	)	O
394	.	.	O
394	'	''	O
395	during	IN	O
395	thioamide	NN	O
395	degradation	NN	O
395	sulfur	NN	O
395	was	VBD	O
395	detected	VBN	O
395	in	IN	O
395	the	DT	O
395	medium	NN	O
395	at	IN	O
395	the	DT	O
395	oxidation	NN	O
395	level	NN	O
395	of	IN	O
395	sulfite	NN	O
395	further	RB	O
395	suggesting	VBG	O
395	an	DT	O
395	oxygenase	NN	B-ENZ
395	mechanism	NN	O
395	.	.	O
395	'	''	O
396	proteomic	NNP	O
396	analysis	NN	O
396	also	RB	O
396	revealed	VBD	O
396	that	IN	O
396	18	CD	O
396	enzymes	NNS	O
396	in	IN	O
396	the	DT	O
396	pathway	NN	O
396	were	VBD	O
396	upregulated	JJ	O
396	more	RBR	O
396	than	IN	O
396	twofold	NN	O
396	as	IN	O
396	indicated	VBN	O
396	by	IN	O
396	peptide	NN	O
396	counting	NN	O
396	when	WRB	O
396	the	DT	O
396	organism	NN	O
396	was	VBD	O
396	grown	NN	O
396	with	IN	O
396	pyrene	NN	O
396	;	:	O
396	three	CD	O
396	copies	NNS	O
396	of	IN	O
396	the	DT	O
396	terminal	NN	O
396	subunits	NNS	O
396	of	IN	O
396	ring-hydroxylating	NN	O
396	oxygenase	NN	B-ENZ
396	(	(	O
396	nidab2	NN	O
396	mvandraft_0817/0818	NN	O
396	and	CC	O
396	phtaaab	NN	O
396	)	)	O
396	dihydrodiol	NN	O
396	dehydrogenase	NN	O
396	(	(	O
396	mvandraft_0815	NN	O
396	)	)	O
396	and	CC	O
396	ring	NN	O
396	cleavage	NN	O
396	dioxygenase	NN	B-ENZ
396	(	(	O
396	mvandraft_3242	NN	O
396	)	)	O
396	were	VBD	O
396	detected	VBN	O
396	only	RB	O
396	in	IN	O
396	pyrene-grown	JJ	O
396	cells	NNS	O
396	.	.	O
396	'	''	O
397	the	DT	O
397	degrading	VBG	O
397	genetic	JJ	O
397	potential	JJ	O
397	was	VBD	O
397	estimated	VBN	O
397	by	IN	O
397	real-time	NN	O
397	pcr	NN	O
397	targeted	VBN	O
397	on	IN	O
397	tfdA	NN	B-GENE
397	sequences	NNS	O
397	coding	VBG	O
397	an	DT	O
397	enzyme	NN	O
397	specifically	RB	O
397	involved	VBN	O
397	in	IN	O
397	mineralization	NN	O
397	.	.	O
397	'	''	O
398	there	EX	O
398	was	VBD	O
398	a	DT	O
398	concomitant	NN	O
398	increase	NN	O
398	between	IN	O
398	the	DT	O
398	tfdA	NN	B-GENE
398	copy	NN	O
398	number	NN	O
398	and	CC	O
398	the	DT	O
398	14c	CD	O
398	microbial	NN	O
398	biomass	NN	O
398	.	.	O
398	'	''	O
399	the	DT	O
399	maximum	NN	O
399	of	IN	O
399	tfdA	NN	B-GENE
399	sequences	NNS	O
399	corresponded	VBD	O
399	to	TO	O
399	the	DT	O
399	maximum	NN	O
399	rate	NN	O
399	of	IN	O
399	mineralization	NN	O
399	.	.	O
399	'	''	O
400	the	DT	O
400	monooxygenase	NN	B-ENZ
400	activity	NN	O
400	was	VBD	O
400	dependent	NN	O
400	on	IN	O
400	both	DT	O
400	nadph	NN	O
400	and	CC	O
400	flavin	NN	O
400	adenine	NN	O
400	dinucleotide	NN	O
400	.	.	O
400	'	''	O
401	in	IN	O
401	conclusion	NN	O
401	the	DT	O
401	degradation	NN	O
401	of	IN	O
401	bisphenol	NN	O
401	a	DT	O
401	and	CC	O
401	nonylphenol	NN	O
401	is	VBZ	O
401	initiated	VBN	O
401	by	IN	O
401	the	DT	O
401	same	JJ	O
401	monooxygenase	NN	B-ENZ
401	which	WDT	O
401	may	MD	O
401	also	RB	O
401	lead	NN	O
401	to	TO	O
401	ipso	NN	O
401	substitution	NN	O
401	in	IN	O
401	other	JJ	O
401	xenobiotics	NNS	O
401	containing	VBG	O
401	phenol	NN	O
401	with	IN	O
401	a	DT	O
401	quaternary	JJ	O
401	alpha-carbon.alcaligenes	NNS	O
401	sp	NN	O
401	.	.	O
401	'	''	O
402	a	DT	O
402	dna	NN	O
402	fragment	NN	O
402	extending	VBG	O
402	from	IN	O
402	a	DT	O
402	conserved	VBN	O
402	region	NN	O
402	of	IN	O
402	the	DT	O
402	catechol	NN	B-ENZ
402	gene	NN	O
402	was	VBD	O
402	obtained	VBN	O
402	by	IN	O
402	genome	NN	O
402	walking	VBG	O
402	.	.	O
402	'	''	O
403	onpc	NN	O
403	is	VBZ	O
403	a	DT	O
403	catechol	NN	B-ENZ
403	catalyzing	VBG	O
403	the	DT	O
403	oxidation	NN	O
403	of	IN	O
403	catechol	NN	O
403	to	TO	O
403	cis	NN	O
403	cis-muconic	JJ	O
403	acid	NN	O
403	.	.	O
403	'	''	O
404	in	IN	O
404	this	DT	O
404	pathway	NN	O
404	thiamin	NN	O
404	hydrolysis	NN	O
404	products	NNS	O
404	such	JJ	O
404	as	IN	O
404	n-formyl-4-amino-5-aminomethyl-2-methylpyrimidine	NN	O
404	(	(	O
404	formylaminopyrimidine	NN	O
404	;	:	O
404	15	CD	O
404	)	)	O
404	are	VBP	O
404	transported	VBN	O
404	into	IN	O
404	the	DT	O
404	cell	NN	O
404	using	VBG	O
404	the	DT	O
404	thixyz	NN	O
404	transport	NN	O
404	system	NN	O
404	deformylated	VBN	O
404	by	IN	O
404	the	DT	O
404	ylmb-encoded	JJ	O
404	amidohydrolase	NN	B-ENZ
404	and	CC	O
404	hydrolyzed	VBN	O
404	to	TO	O
404	4-amino-5-hydroxymethyl-2-methylpyrimidine	JJ	O
404	(	(	O
404	hmp	NN	O
404	;	:	O
404	6	CD	O
404	)	)	O
404	#NAME?	NN	O
404	intermediate	NN	O
404	on	IN	O
404	the	DT	O
404	de	NNS	O
404	novo	NN	O
404	thiamin	NN	O
404	biosynthetic	JJ	O
404	pathway	NN	O
404	.	.	O
404	'	''	O
405	this	DT	O
405	amidase	NN	B-ENZ
405	reaction	NN	O
405	could	MD	O
405	be	VB	O
405	demonstrated	VBN	O
405	with	IN	O
405	crude	NN	O
405	cell	NN	O
405	extracts	NNS	O
405	.	.	O
405	'	''	O
406	we	PRP	O
406	recommend	NN	O
406	combining	VBG	O
406	these	DT	O
406	conservative	JJ	O
406	markers	NNS	O
406	with	IN	O
406	labile	NN	O
406	ppcps	NN	O
406	to	TO	O
406	detect	NN	O
406	inputs	NNS	O
406	of	IN	O
406	poorly	RB	O
406	treated	VBN	O
406	sewage.since	NN	O
406	morpholine	NN	O
406	oxidation	NN	O
406	has	VBZ	O
406	recently	RB	O
406	been	VBN	O
406	shown	VBN	O
406	to	TO	O
406	involve	NN	O
406	Cytochrome	NN	B-GENE
406	P450	NN	I-GENE
406	the	DT	O
406	study	NN	O
406	on	IN	O
406	its	PRP$	O
406	mechanism	NN	O
406	at	IN	O
406	molecular	NN	O
406	level	NN	O
406	using	VBG	O
406	quantum	NN	O
406	chemical	NN	O
406	calculations	NNS	O
406	for	IN	O
406	the	DT	O
406	model	NN	O
406	of	IN	O
406	cytochrome	NN	O
406	active	JJ	O
406	site	NN	O
406	is	VBZ	O
406	reported	VBD	O
406	here	RB	O
406	.	.	O
406	'	''	O
407	strain	NN	O
407	ibu-2	NN	O
407	and	CC	O
407	deet	NN	O
407	by	IN	O
407	pseudomonas	NNS	O
407	putida	NN	O
407	dtb	NN	O
407	are	VBP	O
407	discussed	VBN	O
407	in	IN	O
407	more	RBR	O
407	detail.separate	NN	O
407	quantification	NN	O
407	of	IN	O
407	three	CD	O
407	classes	NNS	O
407	of	IN	O
407	tfdA	NN	B-GENE
407	genes	NNS	O
407	was	VBD	O
407	performed	VBN	O
407	using	VBG	O
407	taqman	NN	O
407	quantitative	NN	O
407	real-time	NN	O
407	pcr	NN	O
407	for	IN	O
407	13	CD	O
407	different	JJ	O
407	soils	NNS	O
407	subsequent	NN	O
407	to	TO	O
407	mineralization	NN	O
407	of	IN	O
407	three	CD	O
407	phenoxy	NN	O
407	acids	NNS	O
407	.	.	O
407	'	''	O
408	class	NN	O
408	iii	NN	O
408	tfdA	NN	B-GENE
408	genes	NNS	O
408	were	VBD	O
408	found	NN	O
408	to	TO	O
408	be	VB	O
408	involved	VBN	O
408	in	IN	O
408	mineralization	NN	O
408	more	RBR	O
408	often	RB	O
408	than	IN	O
408	class	NN	O
408	i	PRP	O
408	and	CC	O
408	ii	NN	O
408	tfdA	NN	B-GENE
408	genes.a	NN	O
408	sampling	VBG	O
408	campaign	NN	O
408	was	VBD	O
408	carried	VBN	O
408	out	IN	O
408	for	IN	O
408	n-chloridazon	JJ	O
408	(	(	O
408	n-clz	JJ	O
408	)	)	O
408	and	CC	O
408	its	PRP$	O
408	degradation	NN	O
408	product	NN	O
408	desphenyl-chloridazon	NN	O
408	(	(	O
408	dpc	NNP	O
408	)	)	O
408	in	IN	O
408	the	DT	O
408	hesse	NN	O
408	region	NN	O
408	(	(	O
408	germany	NNP	O
408	)	)	O
408	during	IN	O
408	the	DT	O
408	year	NN	O
408	2007	CD	O
408	:	:	O
408	a	DT	O
408	total	JJ	O
408	of	IN	O
408	548	CD	O
408	environmental	JJ	O
408	samples	NNS	O
408	including	VBG	O
408	groundwater	NN	O
408	surface	NN	O
408	water	NN	O
408	and	CC	O
408	wastewater	NN	O
408	treatment	NN	O
408	plant	NN	O
408	(	(	O
408	wwtp	NN	O
408	)	)	O
408	effluent	NN	O
408	were	VBD	O
408	analysed	VBN	O
408	.	.	O
408	'	''	O
409	identification	NN	O
409	of	IN	O
409	acid	NN	O
409	1-naphthoic	JJ	O
409	acid	NN	O
409	salicylate	NN	O
409	and	CC	O
409	detection	NN	O
409	of	IN	O
409	key	NN	O
409	enzymes	NNS	O
409	namely	RB	O
409	dioxygenase	NN	B-ENZ
409	salicylaldehyde	NN	B-ENZ
409	dehydrogenase	NN	I-ENZ
409	and	CC	O
409	in	IN	O
409	the	DT	O
409	cell	NN	O
409	free	JJ	O
409	extract	NN	O
409	suggest	NN	O
409	that	IN	O
409	acenaphthylene	NN	O
409	metabolized	VBN	O
409	via	IN	O
409	salicylate	NN	O
409	and	CC	O
409	catechol	NN	O
409	.	.	O
409	'	''	O
410	the	DT	O
410	participation	NN	O
410	of	IN	O
410	autotrophic	JJ	O
410	ammonia	NN	O
410	oxidizing	VBG	O
410	bacteria	NNS	O
410	and	CC	O
410	heterotrophic	JJ	O
410	bacteria	NNS	O
410	in	IN	O
410	cometabolic	NN	O
410	degradation	NN	O
410	of	IN	O
410	estrogens	NNS	O
410	the	DT	O
410	estrogen-degrading	NN	O
410	action	NN	O
410	of	IN	O
410	ligninolytic	JJ	O
410	fungi	NNS	O
410	and	CC	O
410	their	PRP$	O
410	extracellular	NN	O
410	enzymes	NNS	O
410	(	(	O
410	lignin	NN	B-ENZ
410	peroxidase	NN	I-ENZ
410	manganese-dependent	NN	B-ENZ
410	peroxidase	NN	I-ENZ
410	versatile	NN	B-ENZ
410	peroxidase	NN	I-ENZ
410	laccase	NN	B-ENZ
410	)	)	O
410	and	CC	O
410	of	IN	O
410	algae	NN	O
410	are	VBP	O
410	discussed	VBN	O
410	in	IN	O
410	detail.the	NN	O
410	widely	RB	O
410	used	VBN	O
410	herbicide	NN	O
410	atrazine	NN	O
410	and	CC	O
410	some	DT	O
410	of	IN	O
410	its	PRP$	O
410	degradation	NN	O
410	products	NNS	O
410	are	VBP	O
410	among	IN	O
410	the	DT	O
410	most	JJS	O
410	commonly	RB	O
410	found	NN	O
410	xenobiotics	NNS	O
410	in	IN	O
410	groundwater	NN	O
410	in	IN	O
410	europe	NNP	O
410	as	IN	O
